isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,tax,mls_id,daysOnMarket,homeType,property_type,property_sub_type,beds,num_of_units,favorite,city,saleType,latitude,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,heating_system,cooling_system,walkscore,investment_likelihood_label,investment_likelihood_score,investment_likelihood_stars,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools
,"North Clybourn Group, Inc.",2021.0,12:30 PM,,,2517089,IL,Cook County,-87.62743377685547,60616,,11183992,17,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.85749816894531,2021-08-22,,"Condo - Chicago, IL",,,1.0,Garage,1808 South State Street #209,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11183992/?channel=mashv,2,True,South Loop,,480000,,,0,,,False,,Central A/C,,1,72.22,,140.0,,17214090000000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Beaulieu Real Estate,,,800.0,,2484755,IL,Cook County,-87.69853973388672,60618,4043.27,11166679,34,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.93828964233398,,,"Condo - Chicago, IL",,,1.0,,2817 West FLETCHER Street #1,,,https://listings.listhub.net/pages/MREDIL/11166679/?channel=mashv,1,True,Avondale,,187000,233.75,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.21,,200.0,,13251100471001.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,2004.0,2:00 PM,820.0,2014-06-23 12:06:00,109413,IL,Cook County,-87.65470123291016,60608,3693.75,11183262,18,Condo/Coop,Residential,Condominium,2,,N,Chicago,MLS Listing,41.86230087280273,2021-07-10,,"Condo - Chicago, IL",,239900.0,1.0,Garage,1111 West 14th Place #212,11:30 AM,,https://listings.listhub.net/pages/MREDIL/11183262/?channel=mashv,1,True,University Village - Little Italy,Y,239900,292.5609756097561,223550.0,0,,,False,Fireplace (Natural Gas),Central A/C,,1,72.21,,394.0,,17202250501049.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Charles Rutenberg Realty,1991.0,,500.0,,870399,IL,Cook County,-87.6178970336914,60611,2405.93,11154041,44,Condo/Coop,Residential,Condominium,0,,,Chicago,MLS Listing,41.89009857177734,,,"Condo,Studio - Chicago, IL",,,,Garage,440 North McClurg Court #407,,,https://listings.listhub.net/pages/MREDIL/11154041/?channel=mashv,1,True,Near East Side,,159998,319.996,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.17,,303.0,,17102190341044.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Svetlana Kushnareva,1982.0,,800.0,,2503061,IL,Cook County,-87.65545654296875,60640,1552.97,11176880,24,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.97906875610352,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,,,5320 North Sheridan Road #704,,,https://listings.listhub.net/pages/MREDIL/11176880/?channel=mashv,1,True,Lakewood - Balmoral,,169000,211.25,,0,,,False,,Window Unit(s) A/C,,1,72.17,,434.0,,14082090221048.0,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Century 21 S.G.R. Inc,1954.0,,800.0,,472331,IL,Cook County,-87.65160369873047,60640,1549.77,11176569,24,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.972900390625,,,"Condo,Mid Rise (4-6 Stories) - Chicago, IL",,,1.0,Garage,4920 North Marine Drive #506,,,https://listings.listhub.net/pages/MREDIL/11176569/?channel=mashv,1,True,Margate Park,,99000,123.75,,0,,,False,Baseboard,Window Unit(s) A/C,,1,72.17,,509.0,,14084120401563.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Mccutcheon Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Senn High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Mccutcheon Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dralyuk Real Estate Inc.,1973.0,3:30 PM,600.0,,2508418,IL,Cook County,-87.6544418334961,60640,1992.0,11180726,21,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.98030853271484,2021-08-21,,"Condo - Chicago, IL",,,1.0,Garage,5415 North Sheridan Road #2903,1:30 PM,,https://listings.listhub.net/pages/MREDIL/11180726/?channel=mashv,1,True,Lakewood - Balmoral,,154000,256.6666666666667,,0,,,False,Zoned,Central A/C,,1,72.17,,483.0,,14082030171353.0,Other,,True,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX PROPERTIES NORTHWEST,1970.0,,800.0,,2500869,IL,Cook County,-87.6523666381836,60640,2528.91,11175245,25,Condo/Coop,Residential,Apartment,1,,,Chicago,MLS Listing,41.97563934326172,,,"High Rise (7+ Stories) - Chicago, IL",,,,,5100 North MARINE Drive #18G,,,https://listings.listhub.net/pages/MREDIL/11175245/?channel=mashv,1,True,Margate Park,,135000,168.75,,0,,,False,,Window Unit(s) A/C,,1,72.17,,448.0,,14084030281188.0,High Rise,True,,0,0,0,"[{'category': 'Elementary', 'name': 'Goudy Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Amundsen High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Goudy Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Charles Rutenberg Realty,1928.0,,1357.0,,2512868,IL,Cook County,-87.6535415649414,60620,1631.27,11183304,18,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.73083877563477,,,"1 Story - Chicago, IL",,,2.0,Garage,8948 South Racine Avenue,,3746.0,https://listings.listhub.net/pages/MREDIL/11183304/?channel=mashv,2,True,Brainerd,,159900,117.83345615327929,,0,,,False,Other,None,,1,72.15,,,,25051230320000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Redfin Corporation,1914.0,,980.0,,797953,IL,Cook County,-87.6281967163086,60603,4869.96,11186106,15,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.88090133666992,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,8 West Monroe Street #600,,,https://listings.listhub.net/pages/MREDIL/11186106/?channel=mashv,2,True,Chicago Loop,,268000,273.46938775510205,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.13,,741.0,,17162060331019.0,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX Premier Properties,1924.0,1:30 PM,900.0,,2473200,IL,Cook County,-87.64600372314453,60613,4609.0,11156844,44,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.9481201171875,2021-07-25,,"Condo - Chicago, IL",,,,,3604 North PINE GROVE Avenue #1E,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11156844/?channel=mashv,1,True,Lake View East,,235000,261.1111111111111,,0,,,False,Hot Water,Window Unit(s) A/C,,1,72.08,,417.0,,14211090171017.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,REMAX VISION,1914.0,,1000.0,,2485215,IL,Cook County,-87.6843490600586,60622,2383.48,11194372,7,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.89950942993164,,,"Condo - Chicago, IL",,,,,1001 North Oakley Boulevard #A,,,https://listings.listhub.net/pages/MREDIL/11194372/?channel=mashv,1,True,Ukrainian Village,,224900,224.9,,0,,,False,,Central A/C,,1,72.07,,,,17063130391001.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Real People Realty,1953.0,,1300.0,,2525230,IL,Cook County,-87.69995880126953,60645,1124.54,11191707,10,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,42.00148010253906,,,"Condo - Chicago, IL",,,1.0,,6610 North California Avenue #2S,,,https://listings.listhub.net/pages/MREDIL/11191707/?channel=mashv,1,True,West Rogers Park,,195000,150.0,,0,,,False,,Central A/C,,1,72.07,,150.0,,10363110451004.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,HomeSmart Connect Real Estate,1969.0,,1200.0,,2533864,IL,Cook County,-87.81565856933594,60634,105.34,11196622,5,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.94490814208984,,,"Condo - Chicago, IL",,,1.0,,3552 North Oleander Avenue #104,,,https://listings.listhub.net/pages/MREDIL/11196622/?channel=mashv,1,True,Belmont Heights,,200000,166.66666666666666,,0,,,False,Hot Water (Natural Gas),Window Unit(s) A/C,,1,72.07,,271.0,,12244000411008.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,ROYAL SERVICE REALTY CHICAGO METRP PROPERTIES,1930.0,,700.0,,2233413,IL,Cook County,-87.75670623779297,60639,395.0,11174794,26,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.92969131469727,,,"Condo - Chicago, IL",,,,,5202 West Schubert Avenue West #2,,7140.0,https://listings.listhub.net/pages/MREDIL/11174794/?channel=mashv,1,True,Cragin,,95000,135.71428571428572,,0,,,False,Radiator,None,,1,72.01,,303.0,,13283070431008.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"Trademarks & Associates, LLC",1944.0,,1224.0,,2535043,IL,Cook County,-87.59548950195312,60628,1493.92,11197413,5,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.71900939941406,,,"1.5 Story - Chicago, IL",,,2.0,Garage,9643 South University Avenue,,4966.0,https://listings.listhub.net/pages/MREDIL/11197413/?channel=mashv,2,True,Cottage Grove Heights,,75000,61.27450980392157,,0,,,False,,None,,1,72.0,,,,25111080700000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Choice Realty Group,1924.0,2:30 PM,1400.0,,2432014,IL,Cook County,-87.74771118164062,60651,2931.0,11128908,69,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.90105056762695,2021-06-26,,"1 Story, Bungalow - Chicago, IL",,,2.0,,4847 West Haddon Avenue,1:00 AM,3790.0,https://listings.listhub.net/pages/MREDIL/11128908/?channel=mashv,1,True,West Humboldt Park,,154750,110.53571428571428,,0,,,False,,None,,1,72.0,,,,16044060050000.0,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Elite,1941.0,,1200.0,,2401107,IL,Cook County,-87.61084747314453,60628,2316.11,11081818,109,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.70283126831055,,,"2 Stories, Georgian - Chicago, IL",,,2.0,Garage,10529 South Eberhart Avenue,,3790.0,https://listings.listhub.net/pages/MREDIL/11081818/?channel=mashv,1,True,Rosemoor,,159000,132.5,,0,,,False,,None,,1,72.0,,,,25152160100000.0,Georgian,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Sotheby's,2005.0,,1336.0,,2435401,IL,Cook County,-87.62577056884766,60602,9521.15,11131611,65,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.88401031494141,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,130 North Garland Court #1406,,,https://listings.listhub.net/pages/MREDIL/11131611/?channel=mashv,2,True,Chicago Loop,,494900,370.4341317365269,,0,,,False,,Central A/C,,1,72.0,,619.0,,17103090151062.0,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'South Loop Elementary School', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Sotheby's,1962.0,,1000.0,,2460429,IL,Cook County,-87.62377166748047,60611,2252.06,11125221,65,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.89189910888672,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,535 North Michigan Avenue #1301,,,https://listings.listhub.net/pages/MREDIL/11125221/?channel=mashv,1,True,Near North,,219000,219.0,,0,,,False,Hot Water,Central A/C,,1,72.0,,896.0,,17101220251161.0,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'High', 'name': 'Wells Community Academy Senior H', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden International', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,EMA Realty & Management,2021.0,,2100.0,,2341369,IL,Cook County,-87.59230041503906,60637,,11061855,127,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.77465057373047,,,"2 Stories, Contemporary - Chicago, IL",,,2.0,Garage,1353 East Marquette Road,,4269.0,https://listings.listhub.net/pages/MREDIL/11061855/?channel=mashv,4,True,Woodlawn,,524000,249.52380952380952,,0,,,False,Forced Air (Electric),Central A/C,,1,72.0,,,,20232130430000.0,Contemporary,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,http://www.Elite Executive Real Estate LTD,,,1800.0,,2429425,IL,Cook County,-87.64517211914062,60628,207.0,11127680,69,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.65890884399414,,,"1 Story - Chicago, IL",,,2.0,Garage,954 West 129th Place,,4561.0,https://listings.listhub.net/pages/MREDIL/11127680/?channel=mashv,2,True,West Pullman,,130000,72.22222222222223,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.99,,,,25322080760000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,1927.0,,2720.0,,1942464,IL,Cook County,-87.6260986328125,60610,11521.0,10995214,193,Single Family Residential,Residential,Single Family Attached,3,,,Chicago,MLS Listing,41.90850067138672,,,"Vintage - Chicago, IL",,,1.0,Garage,1448 North Lake Shore Drive #12-5C,,11964.0,https://listings.listhub.net/pages/MREDIL/10995214/?channel=mashv,3,True,Gold Coast,,847000,311.3970588235294,,0,,,False,Radiator,,,1,71.94,,3946.0,,17031030210000.0,Other,,True,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1990.0,3:00 PM,1600.0,,2501775,IL,Cook County,-87.6574935913086,60642,7638.0,11190597,10,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.88946914672852,2021-08-29,,"Condo,Condo-loft - Chicago, IL",,,1.0,,400 North Racine Avenue #211,1:00 PM,,https://listings.listhub.net/pages/MREDIL/11190597/?channel=mashv,2,True,River West,,469000,293.125,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.91,,345.0,,17081410191023.0,Loft,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"North Clybourn Group, Inc.",2001.0,2:00 PM,,,2457096,IL,Cook County,-87.68843078613281,60612,3770.14,11145647,51,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.87445068359375,2021-07-17,,"Condo,Low Rise (1-3 Stories) - Chicago, IL",,,1.0,,515 South Campbell Avenue #1,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11145647/?channel=mashv,2,True,Tri-Taylor,,224900,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.89,,150.0,,16132340661001.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,1895.0,,2063.0,,1757990,IL,Cook County,-87.55059814453125,60617,1912.66,10598445,608,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.74599838256836,,,"2 Stories, Bi-Level,Victorian - Chicago, IL",,,,,8212 South Houston Avenue,,3123.0,https://listings.listhub.net/pages/MREDIL/10598445/?channel=mashv,3,True,The Bush,,78000,37.80901599612215,,0,,,False,Forced Air (Natural Gas),None,,1,71.86,,,,21312300280000.0,Victorian,,,0,0,0,"[{'category': 'Elementary', 'name': 'Sullivan Elementary School Speci', 'district': '299'}, {'category': 'High', 'name': 'Bowen High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Real Home Realty,1925.0,,900.0,,2523704,IL,Cook County,-87.72061157226562,60618,1971.55,11190231,11,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.95909881591797,,,"Condo - Chicago, IL",,,,,3703 West Cullom Avenue #C,,,https://listings.listhub.net/pages/MREDIL/11190231/?channel=mashv,1,True,Albany Park,,159900,177.66666666666666,,0,,,False,Other (Natural Gas),None,,1,71.84,,243.0,,13143140411007.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
